centered_day,zscore_radius_gyr_time,zscore_entropy_of_places_time,sem_radius_gyr_time,sem_entropy_of_places_time,zscore_C,zscore_A,zscore_D,sem_C,sem_A,sem_D
-1,-0.012288435140495248,0.03431541558991962,0.002121993708771622,0.0021203314797474276,-0.05124875473051575,-0.06119306630908831,-0.020510511222052146,0.002024525072996482,0.00195622025517084,0.0020893138851475882
0,-0.015195863700477614,0.03508841646119096,0.002160422139822252,0.0021265801614092266,-0.053437860118013145,0.009141366171911417,-0.002738694416001481,0.002036381318005137,0.002113609704453853,0.0021549440418354437
1,-0.010311750180151279,0.02673810582143694,0.002211612748437342,0.00216957202258464,-0.04667708409876291,0.11209073350514187,-0.0077602060457376285,0.0020803894403389816,0.002391723258423408,0.0021664834616109516
2,-0.0050955764695815335,0.01676101595526317,0.002252718051000227,0.0021967479225715103,-0.04771211962565727,-0.005234997933149169,0.009521385141451637,0.0021175278795395923,0.002269599897281614,0.0022660973297038973
3,-0.001485750419907023,0.0048758692110533524,0.002303339481467759,0.002224256278194702,-0.05250428813538627,-0.029944081724739113,0.0026004383005277317,0.002131716287038968,0.0021996142807210843,0.002263084266274463
4,-0.002064401193023603,-0.011435525695808574,0.0023386444133500677,0.0022443198435128683,-0.05630383222410155,-0.03469354152938392,-0.003651652804868948,0.0021351632960548866,0.002193836145407406,0.0022577664596436396
5,-0.0038118018044598716,-0.02667485540814855,0.0023621584324788345,0.0022707333870532033,-0.05946231901885847,-0.039830481626295745,-0.016274047063813586,0.0021578497491887955,0.0022169141847665293,0.00224793573558326
6,-0.00647891225581114,-0.043994698135811465,0.0023894350523012155,0.002294724704232826,-0.06206231280578176,-0.060604454984700545,-0.023733134267066528,0.0021726096552913228,0.002175383180317211,0.0022884208151395234
7,-0.007464689560414541,-0.06356240615031562,0.002417815251679546,0.002316998702888653,-0.0680314236476199,-0.06543458783583872,-0.01588228315518905,0.002186125227233233,0.0021649320032293457,0.0022900804196005807
8,-0.00942267028800671,-0.08317104169916402,0.002445504877355521,0.002334989124786121,-0.07682831645201738,-0.08748619723701906,0.006192748636881518,0.0021940522085580547,0.0021515496318339883,0.0023727736412280046
9,-0.012189033349029163,-0.10245933623498174,0.0024684093247391947,0.0023504915878903524,-0.08447433747433662,-0.07811135098773864,0.009992245045960555,0.002196919671808568,0.0021880237817942213,0.0023903454994288397
10,-0.015491891905151206,-0.12381514394661287,0.002477448837415583,0.0023629986709078118,-0.09050618980726705,-0.0831245395169194,-0.006642553744887561,0.00220929657862034,0.0021667822745787086,0.0023733534660250787
11,-0.020016915843039242,-0.14492063741995284,0.0024686225839378093,0.0023757019024078173,-0.09956036757326553,-0.10128429394124412,-0.015238649870002374,0.0022110314067741647,0.002109955360660135,0.0023874549981233876
12,-0.023045221552267004,-0.1648210710654173,0.0024871640389936066,0.0023870384527675394,-0.10453717030031769,-0.08626872934765138,-0.022531744537276157,0.002220432590479032,0.002211970942947023,0.002381653923162285
13,-0.023822104846552464,-0.18391966347400235,0.002514518705506326,0.0023926670655838134,-0.10921295939670342,-0.08954513098027257,-0.024677964807494807,0.0022314929514110223,0.0022053826238979243,0.0024152244342734277
14,-0.022506920738872956,-0.20379704916528896,0.0025585007222736233,0.0024066836704081922,-0.11372764419896071,-0.09297288224359325,-0.02355368266963378,0.0022630942714561278,0.0022346399575620176,0.0024337653652193912
15,-0.023961073470960402,-0.22455853309608315,0.002586957165261206,0.00241196691107901,-0.12260000243348071,-0.0832044531265001,0.015755749851736504,0.002273488306382297,0.00230462163249678,0.002569061876160018
16,-0.022908687088153763,-0.24786111031717903,0.002632839823711613,0.002408979412060651,-0.13024907232652508,-0.09748825783218631,0.023052465062311314,0.0023248518025599215,0.002245914276870784,0.002610788859564283
17,-0.0242071607149512,-0.2709919107866613,0.0026553042739355195,0.002404662593636965,-0.13995665568167534,-0.10580645597468599,-0.0036691850338338833,0.002285771378870328,0.0022509348720715617,0.0025536783072656333
18,-0.021895566256787714,-0.2924971648209752,0.0027073357423927353,0.0024014823767396186,-0.14639554396431143,-0.1122054393901962,-0.014981175645792811,0.0023019646221777955,0.002235071617542542,0.0025239953398910023
19,-0.02105753634714597,-0.31623383290733675,0.00275546904892695,0.002395525358876331,-0.1534261961488685,-0.0977964050437346,-0.0014118945790032578,0.0023166729454520436,0.0023061781881142333,0.0026326531567631775
20,-0.02090818683687437,-0.340875349636538,0.0027875506979220467,0.0023900616068162463,-0.15764982855081444,-0.10078510780661377,-0.015952551298405424,0.0023383887583565805,0.00237288634882143,0.0026104432156851876
21,-0.02158110297435345,-0.3659011582083632,0.002819032483563651,0.0023955778456827507,-0.16395285435673942,-0.08955868191019369,-0.010524307371499843,0.002342400336974437,0.002419258406990622,0.002651768269429835
22,-0.023855294672516528,-0.39267779305643497,0.002828096883917884,0.00237865377019332,-0.1742884844626207,-0.10081524819122595,0.026850324531394753,0.002355711718447311,0.0024337484143632138,0.0027795856649150312
23,-0.029624519586026573,-0.420080548846453,0.0028008909469638254,0.0023653904651048966,-0.18563464533700025,-0.10427104359352385,0.04468712577153389,0.0023697404213446783,0.0024070039345707654,0.002860034905850017
24,-0.03538945389339488,-0.4480082349279934,0.0027862974922077386,0.0023633760123677673,-0.19917772175266568,-0.11209600068954503,0.029936113036358927,0.0023773448774378264,0.002356240451983896,0.002831041454099151
25,-0.04330749952357241,-0.4764914495160737,0.0027158103626992785,0.0023681615603708094,-0.2105913948269384,-0.11771371434649731,0.016680237811373413,0.002391549183327677,0.002327424365465669,0.002834044202030965
26,-0.049835049931096984,-0.5043964212979147,0.002685403069625777,0.002388422275869811,-0.22177898373773397,-0.11886920236954285,0.03858638020356755,0.0024086448675656874,0.002363986891505916,0.002883492569189981
27,-0.05836325478284999,-0.5344612127113155,0.0026498863269209297,0.0024193509462505005,-0.23614377246760632,-0.10667123941838029,0.09056229651061569,0.0024237740983565417,0.002463735807325833,0.003064146192754643
28,-0.06939791094835437,-0.5629814079173999,0.0026123822762373168,0.002452047922338231,-0.26242872535892475,-0.0985491410345009,0.15633722592722865,0.0024490305466159665,0.0025359326791315486,0.0032325806974570887
29,-0.06726332210608228,-0.5667225783461033,0.0027110087904265263,0.002463937892869159,-0.2769818291671855,-0.09907058353331852,0.024722008312367948,0.002435287452931631,0.002547970664711588,0.0029836439449552835
30,-0.06729725510057472,-0.5716806500333224,0.0027288187152426963,0.0024761790083000232,-0.2842603822892651,-0.08462553584816954,0.000280074253737825,0.002439687824450999,0.0026244278964429966,0.0029843742590218904
31,-0.07125872670707907,-0.5771028217400762,0.0027149205649276632,0.002498507314760051,-0.29119798110357703,-0.09943229342054839,-0.04278620262090367,0.0024452127611806073,0.002593015516973699,0.0028622801557231514
32,-0.07790723202083943,-0.5832815642434815,0.0026928872636084135,0.0025183829484237375,-0.2976616885200377,-0.10555670143302186,-0.06066898704264374,0.00245604730747966,0.0025818487158559104,0.002788691456756992
33,-0.08354375189050309,-0.5881095414163373,0.0026271710991671907,0.002527115626618356,-0.30116484629171514,-0.10790475337200489,-0.05395761991110369,0.002463240286541887,0.002563682435011099,0.0028503510109572265
34,-0.08931628712498736,-0.5897112624614549,0.002554281919304099,0.002551292027390987,-0.3041876975895128,-0.09492024800250701,-0.07077550122239484,0.002482943253852126,0.0027039076194323346,0.002816000928840983
35,-0.09448225087485435,-0.5904620263749502,0.0024721211250053137,0.002568128758581172,-0.30611994609545157,-0.11154295719214535,-0.06576119142310886,0.002510644303290039,0.0026778741854215408,0.0028126356475987797
36,-0.10068021490329007,-0.5940515388769266,0.002415140522906022,0.002574753848793599,-0.30825803328041335,-0.09786700725279653,-0.07789725060686685,0.0025344172805145263,0.00273634781041943,0.002758265082217995
37,-0.10276882696958066,-0.5958720057435275,0.002373150293592338,0.0025872506383309217,-0.3127976943912435,-0.10115933721488421,-0.06207911281885278,0.002536559942238896,0.00276004223639883,0.0028910393267678946
38,-0.10640461555497166,-0.5964729461055007,0.002313019357716453,0.0026021782405558492,-0.316135498806527,-0.12613855428477005,-0.0798293351755921,0.002553578557842821,0.0027167607059460732,0.0027842218329586785
39,-0.10656919820440935,-0.59909592732599,0.0023239859723116225,0.0026292455222854724,-0.31897333870286815,-0.11506831773511512,-0.0993587688027623,0.002576146381573592,0.0027174755323916065,0.002683552570988727
40,-0.1073569175604291,-0.6013568033092338,0.0023098734247236747,0.0026496702388466315,-0.32047503991158327,-0.1095052272686291,-0.0865049574623503,0.0025904998747536875,0.0027900678061661614,0.0027542292307656223
41,-0.1079301968811014,-0.6024055071443803,0.0022949905458056084,0.0026690927718104607,-0.324749901035624,-0.12009355111523981,-0.09482100981992547,0.0026008590508895973,0.002734798918181929,0.0027646493343915866
42,-0.10898569959121569,-0.601276337603696,0.002293001742197019,0.0027017032792862852,-0.3263454533711504,-0.1277928671690652,-0.09116837462312567,0.0026324949868449933,0.0027232933759227433,0.0027889698835422507
43,-0.11018771998191593,-0.6016633754959523,0.0022958241296676275,0.0027408605336569233,-0.3278505372608114,-0.11531501971654655,-0.08674417776537889,0.0026541238078568747,0.0028105859298544226,0.002872178626642566
44,-0.1126356140819746,-0.6069966311951522,0.0022735804013673503,0.00273876292364908,-0.32762522012694123,-0.08454688104410185,-0.09834031212442479,0.0026863685285079147,0.003017666508584856,0.0028901886771516786
45,-0.11540485809653933,-0.6133153006140543,0.0022675793431446386,0.0027259462079824727,-0.3295346521657225,-0.10357664771219587,-0.0900157008074474,0.002711060965901718,0.002911726381596932,0.0028337798566300493
46,-0.11615339053098055,-0.61508571579042,0.002297588074286599,0.0027524159926392983,-0.33087649030063254,-0.10311086879794393,-0.10298476318680476,0.0027422695290895086,0.002949230988697841,0.0027697470927533466
47,-0.11772265446741459,-0.6178032190484933,0.002294404765364672,0.0027761199999517174,-0.33225054750214933,-0.12004159356642856,-0.10224801385519053,0.002765565466999567,0.0028218008814442684,0.0028321546731124186
48,-0.11832712229132335,-0.619124576902016,0.002300464712659343,0.0027996346752023095,-0.33307398512527187,-0.12081224712572515,-0.10801501699445643,0.0027915399355196327,0.002890194093998768,0.002869563863544768
49,-0.1173129847481013,-0.6214993479096839,0.0023453598270291747,0.0028077364807071637,-0.33284546901349094,-0.12213145774492873,-0.09980600052966386,0.002824358053232248,0.0029432118388069742,0.002962288167509491
50,-0.11752433242150122,-0.6218837611760337,0.0023503673492527495,0.002841589634713021,-0.33414813747268735,-0.09948834277046711,-0.1073663580045954,0.002843563905783855,0.003040518972226909,0.0029405732788212358
51,-0.11860647637965864,-0.6250084817955742,0.0023734070244530387,0.002847756929272856,-0.333373628120951,-0.09302992716982178,-0.09574854111012153,0.002867211961815134,0.003072950182050385,0.002963029764531992
52,-0.11887344878028008,-0.6284912023579605,0.002407314086672534,0.0028742665327423293,-0.3318575169889348,-0.09305800086166402,-0.1044410661403985,0.0028992218300218312,0.0031341775612331426,0.0029684430808153773
53,-0.12089319308302826,-0.6331552383506541,0.002387090403453832,0.0028796164526262978,-0.33373043966467786,-0.11779093543048519,-0.11043715980948968,0.002918122369956643,0.003065327931541466,0.002890119210200995
54,-0.12225670813639765,-0.6396780173987573,0.0024168531068896803,0.002884126460107654,-0.33402280530357087,-0.12484546917999088,-0.10178170238694235,0.0029391808943031684,0.0030409818725607835,0.002988277819266726
55,-0.12350261249072629,-0.6429371261958585,0.0024282011065650355,0.002894158965867643,-0.33397856506146845,-0.12382972035653003,-0.11322271322110057,0.002967630125849187,0.0030558194128295895,0.0029646792324026
56,-0.1251615812161897,-0.6452425987954505,0.002447239390570277,0.0029158461628414683,-0.3340431212985226,-0.10400316904827618,-0.10374563604647545,0.0029929959509015958,0.003165495346909839,0.003072667563878012
57,-0.12504693586086646,-0.646227056242562,0.002484668155080968,0.002947401579042574,-0.33453593136596355,-0.09792233978097571,-0.08339946731560735,0.0030218360019168876,0.003237904838303272,0.0032581983203891106
58,-0.12554400039197403,-0.6460555948791482,0.0025281937700151885,0.002966153631379238,-0.33354309942762783,-0.07733511694792956,-0.08443508464080153,0.0030315135365847432,0.003342251130951522,0.0032678971476887675
59,-0.12919875655611632,-0.650400066129579,0.002534151121646235,0.0029773999480836723,-0.33587138546060835,-0.10459177695060212,-0.10622847775224675,0.0030576039764392527,0.0033085943664382038,0.003098473063029714
60,-0.13150201227376998,-0.6534353709458471,0.002500704073231064,0.0029971280622981223,-0.33660577779532913,-0.11721901887283372,-0.09422946007240203,0.003085361688865415,0.00318298906599411,0.003239050956565119
61,-0.13115043924327877,-0.6548031105992688,0.002529721853281487,0.0030198846627077537,-0.33676435844236147,-0.10844917114602658,-0.10628779543441486,0.0031122100678618314,0.003231148069855783,0.0031326500352266266
62,-0.1327876240091201,-0.6581015462541636,0.0025741760851013848,0.0030433114832617877,-0.33726945520944107,-0.1224388164210321,-0.09612470189198156,0.003141868591957595,0.0031662215889298757,0.003293659088711792
63,-0.13543914227854512,-0.6582660443191785,0.00259083763022762,0.0030745651325851486,-0.3346024766623555,-0.11198570349016501,-0.12018703533540152,0.003179780102110244,0.0032684544400091893,0.0031771805784621384
64,-0.13409300966045415,-0.6564870181952656,0.002662956092267285,0.003115940935244894,-0.33431125782363535,-0.10784129860001969,-0.0927807434188883,0.003197367638133401,0.0034205643549877563,0.003376331783618572
65,-0.13333059482386198,-0.6546464820806809,0.002726548519375366,0.003148188979314648,-0.3336313523874279,-0.1009111662085722,-0.09385045003468215,0.003205030989999204,0.0034123784878651816,0.0033898398509785324
66,-0.13351409450003732,-0.6563878413755807,0.002747219445127817,0.003155750788537623,-0.333622789010578,-0.11211034466880468,-0.11593362788600221,0.003227386836991993,0.003410176858588103,0.0034399484549379636
67,-0.13471456324031345,-0.6553645550249255,0.002770904990170436,0.0032054222804451856,-0.33516837211302847,-0.1040930578164991,-0.09571621002223292,0.003241033828378681,0.003471345459354747,0.0034548589205332892
68,-0.1337022226030948,-0.6574833507864329,0.0028159967251693667,0.0032372886905163833,-0.33452094215112965,-0.10142315484807544,-0.09747462633408771,0.003265341020850202,0.0034014650002245172,0.0035460242687819416
69,-0.13298730736048658,-0.6587149368792811,0.0028825646892002726,0.0032733965174292874,-0.33003635120558555,-0.09563689093230152,-0.11926883118693149,0.003318783461994223,0.003503568075180457,0.0032481717227391873
70,-0.13290622490090842,-0.6574027600205293,0.002919864181713621,0.0033040926475741785,-0.3270043886715381,-0.10854263617390315,-0.11934456332091871,0.0033484816062020538,0.0035039649848943354,0.0033778571186904704
71,-0.13348537996088114,-0.6593202133538102,0.002944618045276952,0.003319007276021456,-0.3250908762968093,-0.09088729343233473,-0.11156124368524965,0.003411430253909438,0.0036733030601373107,0.00341948069273205
72,-0.13208942636407572,-0.6548789964290291,0.002968553064763521,0.0033613172298102238,-0.3218284608203923,-0.06426639549809493,-0.08544461908473303,0.0034196016457509323,0.003857187619938767,0.0036232119691224037
73,-0.13180090459304455,-0.6515303080080719,0.00305117334371805,0.0034092545395228405,-0.31648692449624305,-0.06721337002944278,-0.12132049243230279,0.0034440513406576215,0.0038092415981266278,0.003337209275289617
74,-0.13242982365303482,-0.6505642385152143,0.003104488523942434,0.003464728937017354,-0.3122166069129108,-0.09888408671731418,-0.10382366364751688,0.003476508687295945,0.003664136657352652,0.0034634217844921942
75,-0.13325826110733255,-0.6538622053783747,0.0031411857336399464,0.0034836972980369246,-0.3105513718364751,-0.10094537812891324,-0.11538348931977649,0.0035026617964612275,0.003652969425366788,0.0034507298484439414
76,-0.13517261556723564,-0.6588424209183202,0.00313554472021466,0.003498294888922238,-0.30835994412952406,-0.09672697723104776,-0.11828220815367904,0.003529380582309421,0.0036354351075773526,0.0034022148075849154
77,-0.13565086443699004,-0.661175183420911,0.003162824831479962,0.0035203932596234652,-0.3071947274342724,-0.10006570953457074,-0.10947230505877166,0.0035684925739063946,0.0037184803915780392,0.0035874818431613246
78,-0.13580740101337457,-0.6626586741489888,0.003171552110220405,0.003540014617276606,-0.30931665713638096,-0.08730303328305336,-0.09496267819993552,0.003542592916458447,0.003829238336505124,0.0037775796733337742
79,-0.1352957413021946,-0.6568644531465447,0.0032398718557776272,0.003592501047236505,-0.30272262758172946,-0.07173439496286059,-0.09805208312698792,0.0035642309470917937,0.004015572060716332,0.003713751596847033
80,-0.13635165396700713,-0.6571187333829839,0.0032678776224800313,0.0036195474554387903,-0.29802584488606776,-0.10296816134135071,-0.11026462797998038,0.0036046967860384306,0.003852812087160914,0.0037379967150503106
81,-0.13875949083865757,-0.6585540757438654,0.003283197831455229,0.003660093538880134,-0.29742348546249897,-0.10294659151014071,-0.09158013669547417,0.003628105778573801,0.0038563357350189465,0.0037951280159785783
82,-0.14047033791427094,-0.6583797961799874,0.003304274032360844,0.003713727197212613,-0.2949009812244121,-0.08358689459833511,-0.10160137266503586,0.003655074887889804,0.003860367379556556,0.0037495173521549297
83,-0.14009427655231607,-0.6618952186078666,0.0033428372941153835,0.0037570861781972085,-0.29412034364152123,-0.09840414386718319,-0.11567484183053228,0.003685460859101118,0.0038816506515423135,0.003706567807053717
84,-0.14192331593314206,-0.6639156443454212,0.003339048606757146,0.0037940258866391474,-0.2933742382687539,-0.08728466715887813,-0.10294719364994843,0.0037127193317036426,0.00398547607496225,0.0038043022814751785
85,-0.14224405332033457,-0.6634207409631748,0.0033889467778193687,0.0038358169095172676,-0.2893517707701781,-0.07333056092728353,-0.09469988695061796,0.0037625479892839657,0.004170367288230236,0.0038571630038546903
86,-0.14128485658806686,-0.6620215673848484,0.0034396113631277297,0.003884791542847171,-0.2836256385771168,-0.06027293928148389,-0.07119697888031387,0.0037839237671414153,0.0042232190865112455,0.00403993485914668
87,-0.14198277263903375,-0.6605394440362247,0.0035054111910533875,0.0039100063562213724,-0.27829470343689766,-0.07572135433035915,-0.09085411918933116,0.003810720218903671,0.004119012858210431,0.004036134176097893
88,-0.14477372330337143,-0.6598018155041746,0.003542625178920507,0.00397389146196292,-0.2747794749877419,-0.08933728188179436,-0.11272652016056887,0.003833697313893718,0.004054348223586974,0.00383805121909087
89,-0.14624677036388653,-0.665263014634808,0.0035635333853634194,0.003998668740070744,-0.27293939255387617,-0.0779682086334293,-0.11379344258740426,0.0038587226173366746,0.004237802241085004,0.003879806612578094
90,-0.14774605694968987,-0.668595774905746,0.003603529700357602,0.004021486774360669,-0.27057815923136375,-0.09533346759529725,-0.10824247465660056,0.0038846030668014367,0.004084980131312903,0.0038999277355683012
91,-0.1465619765937348,-0.6689081923746849,0.003631349140185192,0.004074432517257957,-0.26892798104216975,-0.09166710906422265,-0.1024864704819881,0.003918559066934402,0.004187906572909237,0.004026266314544916
92,-0.1442671129627363,-0.6674947800839351,0.00369507920558261,0.004103291264207764,-0.2682297563636139,-0.07515533138893134,-0.08746099378192092,0.00393913831301903,0.0043939076695483255,0.004442962149465877
93,-0.14290329967785906,-0.6642692325158513,0.003776179065848772,0.004135077468825462,-0.26103207771831544,-0.07189969187355098,-0.09593615337004878,0.0039787987450836575,0.00440740280440305,0.004154842792853317
94,-0.14241363428630854,-0.6626189392995041,0.0037454190325739273,0.0041964612032162904,-0.2565306845477952,-0.060790256416546236,-0.09693390169216552,0.004024241152838203,0.004429862354719574,0.004232704044783064
95,-0.14237339770396734,-0.6659650833883269,0.0037483214346822917,0.004251054399392049,-0.25585577470444554,-0.08004939693114457,-0.08652100745345286,0.004029479983291634,0.00437915781121097,0.0043853923633245815
96,-0.1429422647969506,-0.6722981949901059,0.0037336862985816056,0.0042552155172700225,-0.25535995698054553,-0.088569287180441,-0.0814396826895804,0.004025221197557509,0.004387155365746526,0.004237505208131451
97,-0.14006323382867636,-0.6762475647050009,0.00379790368155012,0.004283593910465372,-0.25276332806120566,-0.06813813293859304,-0.09012201491782912,0.004058227778426231,0.004487937539867038,0.004275099110894866
98,-0.13965142718078577,-0.6750399748009056,0.0038177324603607707,0.004337570740072555,-0.2480196788571489,-0.08532167487553306,-0.1023162319866421,0.004085711145322814,0.004426675617774598,0.0042361401178470605
99,-0.1371142994403423,-0.6713589707697687,0.003856597006733642,0.00438976894560624,-0.24397473290821384,-0.054464124364692584,-0.10076177725236102,0.0041240226791859165,0.004807939440619477,0.004330066603454488
100,-0.1363599796300079,-0.6744929344953269,0.00391932925530466,0.0044114975674998304,-0.23974637178279407,-0.06235746905878861,-0.07950741086784535,0.004162960632508862,0.004637942384771829,0.0046108512215453385
